ID RA Dec RAHost DecHost zHost NormSep TDR zSource zSN tpk e_tpk x1 e_x1 c e_c mB e_mB logM e_logM distcorr PIa_PSNID PIa_NN PIa_Fitprob PIa_Galsnid
psc520017 14:09:23.309 +52:30:34.43 14:09:23.311 +52:30:34.66 0.61565 2.360 4.3 MMT -999 56446.2 2.3 0.6885 0.1955 -0.1881 0.1188 23.0388 0.0761 11.721 0.991 0.077 1.0 0.6688 0.9789 0.8549
psc520021 12:12:30.536 +46:58:50.78 12:12:30.556 +46:58:50.67 0.40947 0.346 5.75 MMT -999 56438.1 0.7 0.0624 0.7187 0.25 0.0306 22.8144 0.0612 10.444 0.304 0.014 -99.0 0.6838 0.9942 0.998
psc520031 10:49:49.166 +58:34:31.80 10:49:49.377 +58:34:31.81 0.35751 1.177 6.05 WIYN/Hydra -999 56430.9 0.4 0.3479 0.4776 -0.0419 0.0381 21.9716 0.0459 9.941 0.486 0.006 0.9699 0.897 0.8783 0.9771
psc520054 16:05:14.803 +53:45:55.13 16:05:14.817 +53:45:55.14 0.42098 1.031 4.79 MMT -999 56431.1 0.6 -0.0346 0.9414 0.0375 0.0812 22.841 0.0954 9.879 0.22 0.018 0.834 0.9709 0.9998 0.9042
psc520058 14:10:02.143 +52:29:16.41 14:10:02.186 +52:29:16.32 0.46069 0.650 5.71 MMT -999 56447.0 0.5 -1.0532 0.5357 -0.0658 0.0527 22.9264 0.0577 10.16 0.446 0.034 1.0 0.9737 0.9942 0.9935
psc520059 14:07:57.314 +52:28:26.23 14:07:57.283 +52:28:26.55 0.45874 1.627 10.71 MMT -999 56455.7 0.5 -0.7227 0.4281 -0.0831 0.0404 22.2732 0.0465 10.785 0.188 0.033 1.0 0.9757 0.9869 0.9956
psc520061 14:08:58.317 +52:41:05.56 14:08:58.164 +52:41:05.91 0.52336 2.862 7.11 MMT -999 56439.1 0.7 -0.3281 0.5304 -0.0811 0.0636 22.7998 0.068 11.452 0.016 0.056 -99.0 0.965 0.9995 0.9998
psc520070 14:07:03.317 +53:06:14.42 14:07:03.319 +53:06:14.49 0.56108 0.858 9.39 MMT -999 56452.8 0.4 -1.1088 0.7166 -0.1571 0.0521 22.9679 0.0586 10.876 0.462 0.066 0.9983 0.8968 0.8099 0.997
psc520083 14:12:10.538 +53:43:03.97 14:12:10.552 +53:43:04.02 0.33903 0.446 7.94 MMT -999 56432.7 0.2 -0.4397 0.6992 0.2587 0.0731 22.4535 0.1042 11.263 0.069 0.003 -99.0 -99.0 0.9559 0.9939
psc520086 14:13:16.253 +53:53:25.70 14:13:16.240 +53:53:26.13 0.43087 1.136 10.11 MMT -999 56460.7 0.7 0.8632 0.5942 -0.1176 0.043 22.1959 0.0607 10.608 0.251 0.022 0.9903 0.8428 0.9506 0.9943
psc520120 16:12:13.258 +54:15:25.80 16:12:13.255 +54:15:25.67 0.57972 1.334 4.13 MMT -999 56450.5 0.9 -0.5119 0.5629 -0.0651 0.0653 23.0435 0.0624 9.258 0.246 0.07 1.0 0.9835 0.9974 0.855
psc520133 12:17:31.295 +46:52:13.50 12:17:31.238 +46:52:11.26 0.40188 3.090 7.14 MMT -999 56460.1 0.7 -0.0647 0.5886 -0.1224 0.0434 22.0406 0.0494 10.541 0.169 0.013 1.0 0.8991 0.9304 0.7861
psc520138 16:11:43.251 +55:04:28.02 16:11:43.243 +55:04:27.91 0.21968 0.377 9.62 MMT -999 56454.7 0.3 -0.0505 0.2853 0.0965 0.0338 21.0653 0.0427 10.975 0.126 -0.006 -99.0 0.8771 0.9612 0.9693
psc520155 12:16:54.505 +48:06:05.79 12:16:54.612 +48:06:05.30 0.22294 0.981 15.38 MMT -999 56468.9 0.3 0.3457 0.4962 -0.0531 0.0336 20.7568 0.0503 10.094 0.128 -0.006 -99.0 0.9175 0.8895 0.6352
psc520171 12:25:51.110 +46:35:07.23 12:25:51.208 +46:35:06.84 0.39681 1.008 4.19 MMT -999 56467.8 0.6 0.55 0.7285 -0.1164 0.0429 21.8791 0.06 -999.0 -999.0 0.012 0.9634 0.8423 0.9999 0.9927
psc520232 14:12:32.820 +53:36:22.68 14:12:32.82 +53:36:22.35 0.47182 0.614 4.29 MMT -999 56474.9 0.5 0.2943 0.3929 -0.0954 0.0322 22.3953 0.0386 9.614 0.256 0.038 1.0 0.9529 0.9967 0.959
psc520252 16:07:01.192 +55:55:44.89 16:07:01.281 +55:55:45.18 0.64696 1.685 10.76 MMT -999 56462.1 1.0 -0.4265 0.7774 -0.0553 0.0903 23.4984 0.0788 9.996 0.563 0.067 -99.0 0.9842 0.994 0.998
psc530001 14:14:06.495 +51:42:31.08 14:14:06.355 +51:42:32.59 0.43348 4.785 18.8 MMT -999 56482.1 0.5 1.7772 0.5116 -0.0272 0.0292 22.2321 0.0344 9.931 0.188 0.023 0.9994 0.8431 0.7312 -99.0
psc530009 16:20:19.258 +54:40:30.51 16:20:19.276 +54:40:30.46 0.48804 0.500 7.37 WIYN/Hydra -999 56473.7 1.3 1.1019 0.6901 -0.1247 0.0491 23.0274 0.0601 9.645 0.304 0.044 0.9993 0.5297 -99.0 0.9902
psc530031 16:10:48.937 +56:15:31.54 16:10:48.820 +56:15:32.09 -999 1.062 -99.0 SDSS -999 56482.0 0.4 -0.0609 0.3951 0.1018 0.0331 22.0356 0.0395 11.671 0.041 0.002 1.0 0.8526 0.905 0.9976
psc530032 16:11:24.511 +56:10:55.56 16:11:24.444 +56:10:54.67 0.49045 1.360 6.47 MMT -999 56476.5 1.3 0.728 0.8092 -0.0577 0.0536 22.645 0.0695 11.828 0.805 0.045 -99.0 0.9373 0.9997 0.9988
psc530052 16:14:22.924 +53:47:52.79 16:14:22.881 +53:47:52.77 0.66449 1.001 14.36 MMT -999 56474.5 1.2 -0.047 0.913 -0.1104 0.0669 23.4998 0.0753 10.661 0.214 0.061 -99.0 0.9736 0.9985 0.6714
psc530081 16:10:04.806 +54:50:49.90 16:10:04.797 +54:50:49.94 0.32916 0.989 17.08 MMT -999 56484.2 0.1 -0.0842 0.2917 -0.0722 0.0287 21.7275 0.0365 10.322 0.16 0.001 1.0 0.8732 0.9631 -99.0
psc530082 16:05:26.836 +54:49:15.92 16:05:26.870 +54:49:15.59 0.47199 0.188 10.53 MMT -999 56456.0 0.9 0.7677 0.7255 0.2089 0.0679 23.075 0.0747 9.911 0.415 0.038 -99.0 0.8376 0.9998 0.9933
psc530089 14:08:30.355 +53:23:10.69 14:08:30.369 +53:23:08.95 0.47669 1.712 6.15 MMT -999 56488.0 0.8 1.0241 0.7199 0.0088 0.0362 22.6071 0.0488 10.142 0.142 0.04 1.0 0.9727 0.9943 0.8088
psc530100 22:13:34.595 +00:40:28.23 22:13:34.581 +00:40:27.95 0.31634 0.588 14.92 MMT -999 56457.8 1.4 -0.9808 0.4949 -0.007 0.1027 21.5097 0.1691 9.455 0.206 -0.001 1.0 0.9125 0.98 0.8078
psc530105 14:08:18.167 +53:56:05.52 14:08:18.168 +53:56:05.74 0.51415 1.129 6.16 MMT -999 56472.1 0.8 -0.5389 0.7967 0.03 0.0239 23.2981 0.0665 10.414 0.319 0.053 -99.0 0.9789 0.9995 0.9945
psc530112 22:14:16.608 +00:55:15.09 22:14:16.564 +00:55:15.58 0.31454 0.635 9.42 MMT -999 56487.7 0.3 -0.6263 0.269 -0.0406 0.0332 21.8156 0.043 10.678 0.128 -0.001 1.0 0.8927 -99.0 0.9881
psc530115 16:12:09.775 +55:57:55.95 16:12:09.741 +55:57:55.58 0.30161 0.506 15.77 MMT -999 56472.5 0.4 -1.8429 0.6731 0.1189 0.064 22.2883 0.0794 11.755 0.051 -0.002 0.9091 0.6692 -99.0 0.999
psc530153 23:29:43.181 -01:22:42.32 23:29:43.118 -01:22:42.32 0.44470 1.888 10.71 MMT -999 56481.6 1.7 1.0709 0.8718 0.0437 0.0562 22.6768 0.0781 11.191 0.19 0.027 0.9551 0.9607 0.9997 0.9723
psc530198 23:32:50.887 -00:41:44.54 23:32:50.892 -00:41:44.60 0.37621 0.747 6.31 MMT -999 56484.8 0.4 -1.8567 0.599 0.0091 0.0639 22.3632 0.0785 10.024 0.584 0.009 0.7329 0.9308 0.998 0.8548
psc530201 22:18:24.725 -00:01:33.57 22:18:24.792 -00:01:34.06 0.33539 4.247 4.26 MMT -999 56465.0 0.3 -1.8691 0.6564 0.25 0.0285 22.9821 0.0781 8.612 0.396 0.002 -99.0 -99.0 0.9101 0.9497
psc530218 23:28:00.972 -00:21:39.36 23:28:00.933 -00:21:40.22 0.50803 2.306 10.34 MMT -999 56483.9 0.9 -2.5528 0.4808 -0.0112 0.0644 22.6182 0.0654 10.255 0.349 0.052 0.9959 0.9623 0.9948 0.9995
psc530220 23:25:36.102 -00:10:35.66 23:25:36.170 -00:10:37.07 0.17509 1.727 25.71 MMT -999 56484.5 0.2 -1.0037 0.2912 0.2489 0.0486 21.8335 0.0742 9.705 0.102 -0.008 -99.0 -99.0 -99.0 -99.0
psc530237 23:29:05.064 +00:11:22.70 23:29:05.015 +00:11:22.61 0.49701 2.245 9.87 MMT -999 56466.3 0.4 0.1881 0.6118 0.1521 0.0997 22.3538 0.1145 9.72 0.87 0.047 -99.0 0.9581 0.9924 0.94
psc530258 23:28:10.348 +00:57:20.84 23:28:10.288 +00:57:20.62 0.22069 1.284 8.35 MMT -999 56474.1 1.2 1.237 0.2561 -0.019 0.0343 20.81 0.0826 9.802 0.126 -0.006 -99.0 0.8043 0.8974 -99.0
psc530286 14:15:15.968 +52:18:34.60 14:15:15.969 +52:18:34.10 0.51635 0.835 10.89 MMT -999 56474.3 1.0 2.8106 0.9882 -0.2251 0.0492 23.2587 0.0699 10.252 0.34 0.054 0.7892 -99.0 0.9469 0.9963
psc530302 16:08:42.768 +54:05:48.41 16:08:42.585 +54:05:47.72 0.33799 2.431 13.2 MMT -999 56478.0 0.1 1.0145 0.2775 0.1113 0.0292 22.1352 0.0356 10.209 0.365 0.003 1.0 0.7821 0.9805 0.8354
psc530306 16:12:47.347 +54:15:57.51 16:12:47.397 +54:15:56.77 0.33971 0.928 9.23 MMT -999 56473.6 0.9 -0.6416 0.7305 0.2958 0.0877 23.6878 0.1123 10.105 0.204 0.003 -99.0 -99.0 0.8879 0.8099
psc530460 22:18:10.487 +00:23:34.78 22:18:10.265 +00:23:37.86 -999 3.138 -99.0 SDSS -999 56481.8 0.2 -0.9147 0.1901 -0.0171 0.03 20.7986 0.0413 11.143 0.218 -0.006 -99.0 0.9249 0.9538 0.8293
psc530500 16:17:12.015 +53:44:49.13 16:17:12.009 +53:44:49.25 0.27279 1.140 4.47 MMT -999 56499.6 0.3 0.4987 0.394 0.1034 0.0388 21.5475 0.0551 9.409 0.19 -0.003 1.0 0.8225 0.6889 -99.0
psc530502 16:16:42.665 +54:00:20.60 16:16:42.643 +54:00:20.61 0.46208 1.050 18.34 MMT -999 56501.0 0.6 -0.7835 0.6468 -0.055 0.0545 22.4457 0.07 10.204 0.196 0.034 1.0 0.9807 0.99 -99.0
psc530540 22:17:35.516 -00:05:17.80 22:17:35.544 -00:05:17.90 0.23359 0.409 24.17 MMT -999 56500.6 0.3 1.2787 0.2723 0.1362 0.0348 21.3519 0.0533 10.229 0.192 -0.005 -99.0 0.5674 -99.0 -99.0
psc530542 22:12:04.832 -00:18:49.83 22:12:04.783 -00:18:49.65 0.24739 1.646 15.98 MMT -999 56501.7 0.3 0.0855 0.2448 0.1064 0.0325 21.5252 0.0557 10.457 0.42 -0.004 -99.0 0.8589 0.9506 0.8231
psc530547 23:27:56.725 -00:44:05.74 23:27:56.577 -00:44:06.78 0.19785 2.717 13.11 MMT -999 56495.8 0.4 1.0008 0.552 0.056 0.0634 21.8884 0.1025 10.51 0.054 -0.007 -99.0 0.6778 -99.0 -99.0
psc530548 23:27:30.382 -00:29:52.72 23:27:30.484 -00:29:53.30 0.37663 1.292 11.09 MMT -999 56478.6 1.3 0.9984 0.83 0.2261 0.1021 22.745 0.1395 10.567 0.163 0.009 0.9383 0.6487 0.7839 0.5732
psc530580 16:10:10.909 +55:42:20.63 16:10:10.915 +55:42:20.63 0.31198 1.159 5.97 MMT -999 56493.2 0.4 -1.3721 0.3872 -0.0945 0.0479 22.4494 0.062 8.405 0.213 -0.001 -99.0 0.8873 -99.0 0.5321
psc530585 22:13:29.334 +00:52:11.69 22:13:29.366 +00:52:11.49 0.42022 0.371 9.78 MMT -999 56498.0 0.4 -0.6767 0.4784 -0.0924 0.0444 22.1131 0.0567 11.134 0.058 0.018 0.8331 0.9581 0.9735 0.9998
psc530595 14:12:09.430 +54:10:10.32 14:12:09.439 +54:10:10.27 0.48547 0.402 6.19 MMT -999 56493.5 0.3 -1.1916 0.551 0.052 0.0686 22.7351 0.0803 11.255 0.005 0.043 0.8043 0.9695 0.998 0.9997
psc530618 16:19:13.588 +54:18:38.93 16:19:13.581 +54:18:39.12 0.42604 1.023 7.52 WIYN/Hydra -999 56492.6 0.9 -0.8203 0.8002 0.1164 0.0762 22.8783 0.0953 11.249 0.055 0.02 -99.0 0.9063 0.9991 0.9847
psc530621 02:19:53.076 -04:45:16.96 02:19:53.055 -04:45:15.78 0.33004 1.680 15.22 MMT -999 56508.8 0.1 0.3703 0.2212 -0.1747 0.0246 21.3312 0.0304 10.276 0.162 0.002 1.0 0.5179 0.6955 0.7877
psc530629 02:24:04.904 -03:26:38.31 02:24:04.908 -03:26:38.69 0.28776 0.538 6.37 MMT -999 56494.4 0.3 -0.3054 0.324 0.0813 0.0537 21.6933 0.0828 8.863 0.19 -0.003 1.0 0.8789 0.8618 -99.0
psc530630 02:25:54.621 -03:04:06.40 02:25:54.634 -03:04:06.74 0.36226 0.126 9.0 MMT -999 56506.8 1.3 0.4761 0.7931 0.1392 0.055 22.3736 0.0798 11.04 0.158 0.006 0.6597 0.8483 0.9866 0.9629
psc530641 16:04:47.737 +54:36:47.39 16:04:47.733 +54:36:48.07 0.41897 1.480 8.16 MMT -999 56499.4 0.5 -1.8146 0.5663 -0.0649 0.0547 22.4314 0.068 11.304 0.066 0.018 1.0 0.9465 0.9805 0.9997
psc530696 16:15:31.723 +55:58:51.56 16:15:31.852 +55:58:52.36 0.42912 2.214 12.08 MMT -999 56504.2 0.9 0.2527 0.8157 0.0693 0.0571 22.8113 0.0727 10.468 0.18 0.021 0.9999 0.9736 0.9727 0.8969
psc530698 16:12:50.051 +56:04:57.25 16:12:50.085 +56:04:57.76 0.49389 1.096 4.82 MMT -999 56499.8 0.8 -0.4815 0.8841 -0.0958 0.0669 23.0374 0.0908 10.741 0.144 0.046 0.9977 0.9553 0.9944 0.9969
psc530704 16:12:06.153 +56:04:37.60 16:12:05.980 +56:04:39.51 0.39047 3.969 9.0 MMT -999 56506.9 0.5 0.999 0.5124 0.023 0.0347 22.3373 0.0402 11.291 0.159 0.011 0.9999 0.9213 0.9998 0.9991
psc540002 16:07:46.297 +54:24:43.44 16:07:46.269 +54:24:43.46 0.34022 1.668 4.02 MMT -999 56510.6 0.6 1.4343 0.6827 0.0717 0.0384 22.144 0.0462 9.426 0.454 0.003 1.0 0.6997 0.9509 -99.0
psc540029 16:13:32.028 +56:11:27.33 16:13:32.095 +56:11:26.96 0.49970 0.255 13.23 MMT -999 56504.0 0.8 -1.2492 0.634 -0.0714 0.0537 22.5196 0.0639 11.738 0.098 0.048 1.0 0.9815 0.9996 0.9998
psc540033 16:07:11.826 +55:26:36.33 16:07:11.88 +55:26:35.14 0.31248 1.293 18.48 MMT -999 56514.9 0.1 0.7681 0.5463 0.2443 0.0469 22.3923 0.0591 10.707 0.144 -0.001 0.9846 -99.0 0.9528 0.776
psc540040 23:30:15.359 -01:22:29.55 23:30:15.319 -01:22:28.15 0.52319 4.687 5.69 MMT -999 56487.1 1.1 1.3263 0.8798 -0.0412 0.0684 23.0416 0.0817 11.093 0.024 0.056 -99.0 0.9493 0.9709 0.9813
psc540045 16:16:34.845 +54:07:26.31 16:16:34.910 +54:07:26.05 0.48505 0.591 4.09 WIYN/Hydra -999 56507.6 0.2 -1.4297 0.5244 -0.0623 0.0541 22.8262 0.0481 10.743 0.508 0.043 1.0 0.9786 0.9885 0.9894
psc540046 22:14:38.357 -00:43:50.46 22:14:38.361 -00:43:50.64 0.40648 0.375 6.61 MMT -999 56494.8 1.0 -0.5933 0.7912 0.1185 0.0699 22.8133 0.0997 11.07 0.065 0.014 0.9812 0.9338 1.0 0.9988
psc540061 02:23:20.037 -05:01:03.09 02:23:20.026 -05:01:03.53 0.20332 1.185 5.46 MMT -999 56513.1 0.3 0.575 0.5938 0.2502 0.0474 22.1595 0.0666 9.729 0.378 -0.007 -99.0 0.5274 -99.0 -99.0
psc540076 23:33:18.357 -00:34:55.08 23:33:18.345 -00:34:55.16 0.35011 1.467 5.21 MMT -999 56520.4 0.3 0.7591 0.2841 0.0033 0.0298 21.9654 0.0397 9.631 0.33 0.005 1.0 0.8817 0.9507 -99.0
psc540077 23:31:21.884 -00:27:04.56 23:31:21.948 -00:27:05.29 0.14378 1.010 6.3 WIYN/Hydra -999 56491.4 0.7 1.9733 0.6505 0.1559 0.0857 22.1736 0.135 8.706 0.91 -0.01 -99.0 -99.0 -99.0 0.5673
psc540087 22:21:30.357 +00:07:46.34 22:21:30.348 +00:07:46.87 0.27380 1.895 7.71 WIYN/Hydra -999 56520.6 0.3 0.9245 0.2724 0.0016 0.0316 21.368 0.0487 10.578 0.292 -0.003 1.0 0.8262 0.8565 0.9762
psc540088 22:21:25.140 +00:14:45.94 22:21:25.164 +00:14:46.23 0.31480 0.652 11.99 WIYN/Hydra -999 56508.0 0.6 0.3101 0.5162 0.1825 0.0466 22.0666 0.0611 11.197 0.104 -0.001 0.9998 0.7291 0.9993 0.9189
psc540091 23:33:31.107 -00:18:12.24 23:33:30.952 -00:18:10.80 0.40521 3.469 7.63 MMT -999 56495.8 0.3 0.1085 0.6421 0.2825 0.0821 22.9909 0.1069 11.387 0.507 0.013 -99.0 0.5191 0.9906 0.9936
psc540110 16:19:35.804 +55:15:16.06 16:19:35.776 +55:15:16.10 0.34302 0.892 18.71 MMT -999 56509.1 0.6 0.4695 0.7106 -0.0103 0.0382 21.5825 0.0426 11.316 0.101 0.004 1.0 0.895 0.9971 0.9989
psc540112 22:22:02.611 +00:30:38.36 22:22:02.459 +00:30:35.75 0.21080 2.823 12.39 WIYN/Hydra -999 56519.4 0.2 -0.9569 0.1598 -0.0037 0.0309 20.7757 0.0459 11.622 0.065 -0.006 -99.0 0.9183 0.6079 0.9953
psc540116 23:32:49.534 +00:08:35.34 23:32:49.550 +00:08:35.12 0.35880 0.104 5.9 MMT -999 56499.9 0.5 1.0462 0.508 0.0765 0.0519 22.1661 0.076 9.469 0.289 0.006 1.0 0.8372 0.9997 0.9204
psc540118 23:27:17.417 -00:02:53.05 23:27:17.383 -00:02:54.07 0.47533 2.047 7.87 MMT -999 56519.2 0.5 0.2532 0.5207 -0.0971 0.0429 22.6496 0.05 10.597 0.268 0.039 0.9994 0.9475 0.9951 0.9779
psc540119 23:33:21.892 +00:14:56.36 23:33:21.878 +00:14:56.80 0.27431 2.448 4.55 MMT -999 56511.9 0.0 0.9214 0.2702 0.0058 0.0261 21.275 0.0346 8.987 0.278 -0.003 1.0 0.8141 -99.0 0.8637
psc540132 22:16:06.963 +00:40:06.84 22:16:06.926 +00:40:07.24 0.48770 2.319 5.53 MMT -999 56476.0 0.6 -1.7047 0.6424 -0.0659 0.0647 22.7719 0.0562 11.21 0.11 0.044 1.0 0.9607 0.9997 0.9994
psc540134 22:21:02.684 +00:53:57.91 22:21:02.697 +00:53:57.73 0.51642 0.206 5.71 MMT -999 56512.0 0.5 0.1576 0.7873 -0.0365 0.05 22.7705 0.0603 11.592 0.074 0.054 0.9964 0.9804 0.9977 0.9999
psc540138 02:22:16.041 -03:38:57.90 02:22:16.051 -03:38:58.00 0.36512 0.120 9.42 MMT -999 56514.7 0.6 1.0159 0.4874 0.0181 0.0341 22.0047 0.0437 10.98 0.318 0.007 1.0 0.9034 0.9896 0.9912
psc540142 16:08:34.425 +55:24:00.88 16:08:34.231 +55:24:01.55 0.30618 2.773 21.19 MMT -999 56502.7 0.9 -1.316 0.8501 0.0064 0.0776 22.9187 0.0998 10.102 0.143 -0.002 -99.0 0.8911 -99.0 -99.0
psc540147 22:18:25.346 +00:49:35.90 22:18:25.351 +00:49:35.80 0.40619 0.479 4.34 MMT -999 56507.6 0.6 -0.7742 0.4817 0.0037 0.0421 22.4265 0.0479 10.208 0.352 0.013 1.0 0.9714 0.926 0.9973
psc540152 22:13:01.299 +00:45:38.29 22:13:01.291 +00:45:38.36 0.38473 1.021 4.54 MMT -999 56520.5 0.3 0.8716 0.3235 -0.0486 0.0314 21.9829 0.0399 10.711 0.15 0.01 1.0 0.8751 0.7598 0.9294
psc540156 23:26:08.422 +00:26:58.73 23:26:08.409 +00:26:59.17 0.52746 1.890 4.97 MMT -999 56503.8 0.9 -0.3422 0.6735 -0.164 0.0571 22.7292 0.0748 11.015 0.066 0.057 1.0 0.791 0.9667 0.9953
psc540157 23:26:39.529 +00:30:28.44 23:26:39.480 +00:30:29.20 0.37470 2.284 6.46 MMT -999 56504.0 0.6 -0.4118 0.4408 0.068 0.0434 22.2321 0.0567 11.114 0.282 0.008 1.0 0.9299 0.995 0.9446
psc540172 22:16:02.466 +01:40:29.02 22:16:02.455 +01:40:29.32 0.51787 1.156 5.87 MMT -999 56509.1 0.3 0.1382 0.5502 -0.0939 0.053 22.9083 0.0512 9.724 0.503 0.054 1.0 0.9226 0.8167 0.992
psc540181 23:29:42.576 -01:24:51.05 23:29:42.534 -01:24:49.24 0.30884 2.805 8.93 MMT -999 56524.1 0.2 0.1908 0.2178 -0.0995 0.0281 21.3937 0.0392 10.374 0.345 -0.002 1.0 0.8226 0.6972 0.8604
psc540221 02:24:24.961 -03:15:47.90 02:24:25.002 -03:15:47.85 0.20887 1.245 10.23 MMT -999 56528.5 0.2 0.4656 0.2409 0.0468 0.0314 20.8851 0.0401 10.055 0.155 -0.006 -99.0 0.892 0.8573 0.5338
psc540227 02:24:38.360 -05:29:51.45 02:24:38.282 -05:29:50.44 0.55777 4.600 11.31 MMT -999 56520.5 0.8 0.2382 0.7873 -0.0738 0.0547 23.1653 0.064 10.707 0.618 0.065 0.7712 0.9712 0.977 0.9971
psc540228 22:16:07.157 -01:05:21.43 22:16:07.091 -01:05:21.80 0.46346 1.979 4.62 MMT -999 56523.1 0.5 0.5789 0.4174 -0.1099 0.0376 22.3747 0.0523 10.04 0.473 0.034 1.0 0.907 0.9982 0.9905
psc540242 02:26:24.935 -05:07:58.98 02:26:24.952 -05:07:58.19 0.40435 1.259 8.89 MMT -999 56527.1 0.7 0.5474 0.8749 0.0047 0.0448 22.3074 0.0718 10.871 0.234 0.013 1.0 0.9572 0.9942 0.9902
psc540251 23:30:11.563 -00:53:11.19 23:30:11.549 -00:53:12.02 0.29778 1.549 9.76 WIYN/Hydra -999 56522.4 0.3 -0.5522 0.2717 0.048 0.0357 22.0172 0.0472 10.288 0.296 -0.002 1.0 0.8965 0.9631 0.9814
psc540272 23:26:23.945 +00:21:15.81 23:26:23.935 +00:21:16.11 0.54880 2.444 7.64 MMT -999 56513.0 0.7 0.1044 0.5326 -0.0509 0.046 22.8786 0.0429 9.455 0.545 0.062 1.0 0.9727 0.9518 0.8978
psc540284 22:11:29.899 +00:47:18.81 22:11:29.968 +00:47:18.32 0.35046 1.302 15.99 MMT -999 56525.6 0.1 0.1994 0.4105 0.0802 0.0467 22.1689 0.0658 9.928 0.094 0.005 1.0 0.8645 0.949 0.8777
psc540291 22:16:25.657 +01:28:06.41 22:16:25.664 +01:28:06.98 0.37645 1.124 4.34 MMT -999 56514.2 0.2 -1.6142 0.6256 0.06 0.012 22.6053 0.0417 10.499 0.265 0.009 -99.0 0.8719 0.9977 0.99
psc550009 03:34:54.126 -27:37:19.16 03:34:54.318 -27:37:20.13 0.33566 2.717 5.19 AAT/AAOmega -999 56549.7 0.3 1.4946 0.6298 0.0262 0.044 21.8768 0.0566 11.09 0.122 0.002 -99.0 0.6636 0.6986 0.842
psc550027 23:30:53.226 -01:35:59.11 23:30:53.150 -01:36:03.39 0.22376 2.298 8.27 MMT -999 56553.0 0.2 0.292 0.25 0.0084 0.0533 20.8332 0.082 10.149 0.262 -0.006 -99.0 0.9196 0.989 0.8217
psc550031 02:25:20.926 -05:19:18.51 02:25:20.842 -05:19:19.11 0.28078 1.243 12.46 MMT -999 56555.0 0.3 0.5556 0.3365 -0.0472 0.0517 21.0587 0.0825 11.325 0.208 -0.003 1.0 0.8688 0.9709 0.9175
psc550047 02:24:04.541 -05:00:58.77 02:24:04.614 -05:00:56.65 0.32048 2.233 10.62 MMT -999 56550.4 0.5 -0.3874 0.3624 -0.018 0.0466 22.0321 0.0617 11.663 0.08 -0.0 1.0 0.9076 -99.0 0.9932
psc550050 22:11:39.435 -00:38:04.80 22:11:39.202 -00:38:04.48 0.20166 2.702 20.66 MMT -999 56547.0 0.8 -0.5542 0.7574 0.028 0.0939 20.8598 0.1351 11.23 0.064 -0.007 -99.0 0.9267 0.988 0.9976
psc550060 23:32:46.732 -00:36:57.74 23:32:46.876 -00:36:58.05 0.25121 2.269 20.26 MMT -999 56548.0 0.2 -1.128 0.2008 -0.1516 0.036 20.7622 0.056 10.919 0.005 -0.004 1.0 0.6511 0.9956 0.951
psc550067 23:25:37.312 -00:48:16.75 23:25:37.448 -00:48:18.58 0.18690 3.424 4.1 MMT -999 56552.7 0.2 -0.0504 0.1817 -0.0087 0.0459 20.4449 0.0737 9.23 0.266 -0.008 -99.0 0.9408 0.7945 0.8748
psc550146 23:29:39.644 -00:19:52.44 23:29:39.635 -00:19:52.41 0.17664 0.123 8.25 MMT -999 56570.3 0.4 0.1885 0.4044 0.0879 0.0645 20.3657 0.0918 11.154 0.076 -0.008 -99.0 0.878 0.9841 0.8385
psc550152 02:26:32.914 -03:35:31.76 02:26:32.869 -03:35:32.20 0.69196 1.045 7.32 MMT -999 56549.9 0.6 0.2314 0.9118 -0.0587 0.07 23.1405 0.093 12.005 0.03 0.052 0.9985 0.9603 0.837 0.9892
psc550176 02:26:45.506 -03:59:33.57 02:26:45.475 -03:59:34.19 0.21944 0.517 18.67 MMT -999 56558.9 0.5 0.2553 0.5224 0.0888 0.0585 21.3613 0.085 11.015 0.13 -0.006 -99.0 0.8717 0.9659 0.9568
psc550200 22:14:26.186 -00:53:08.93 22:14:26.177 -00:53:09.63 0.25403 0.873 9.23 MMT 0.254 56563.0 0.3 -0.7479 0.4341 0.1277 0.0542 21.6762 0.0871 11.024 0.098 -0.004 0.9999 0.7269 -99.0 0.9947
psc550211 23:26:27.819 +00:07:04.19 23:26:27.912 +00:07:03.89 0.28050 1.118 18.3 MMT -999 56535.9 0.6 -1.3534 0.4956 0.1157 0.0406 22.1675 0.049 11.046 0.005 -0.003 1.0 0.7486 0.9994 0.7516
psc550223 02:19:35.196 -03:12:39.49 02:19:35.024 -03:12:40.22 0.16445 2.144 8.34 MMT -999 56550.0 0.4 -2.3464 0.3265 0.2335 0.0589 21.3615 0.0753 11.346 0.068 -0.009 -99.0 -99.0 -99.0 0.9938
psc550225 22:18:54.872 +01:17:18.47 22:18:54.844 +01:17:18.55 0.21242 0.832 7.96 MMT -999 56540.1 0.4 0.5177 0.4044 0.1037 0.0341 20.9167 0.0512 11.087 0.024 -0.006 -99.0 0.8824 0.986 0.7852
psc550226 22:14:08.267 +01:22:38.03 22:14:08.267 +01:22:37.93 0.38218 0.485 6.09 MMT -999 56540.7 0.5 -1.9872 0.5785 -0.0804 0.0414 22.0595 0.048 11.021 0.012 0.01 1.0 0.8736 0.901 0.9983
